,Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
3413,New Delhi,PM2.5 - Principal,2020-05-22 07:00 AM,2020,5,22,7,89.1,168.0,Unhealthy,62.0,UG/M3,1 Hr,Valid
3414,New Delhi,PM2.5 - Principal,2020-05-22 08:00 AM,2020,5,22,8,79.5,163.0,Unhealthy,70.0,UG/M3,1 Hr,Valid
3415,New Delhi,PM2.5 - Principal,2020-05-22 09:00 AM,2020,5,22,9,84.2,166.0,Unhealthy,89.0,UG/M3,1 Hr,Valid
3416,New Delhi,PM2.5 - Principal,2020-05-22 10:00 AM,2020,5,22,10,84.6,166.0,Unhealthy,85.0,UG/M3,1 Hr,Valid
3417,New Delhi,PM2.5 - Principal,2020-05-22 11:00 AM,2020,5,22,11,73.8,160.0,Unhealthy,63.0,UG/M3,1 Hr,Valid
3418,New Delhi,PM2.5 - Principal,2020-05-22 12:00 PM,2020,5,22,12,65.9,156.0,Unhealthy,58.0,UG/M3,1 Hr,Valid
3419,New Delhi,PM2.5 - Principal,2020-05-22 01:00 PM,2020,5,22,13,56.4,151.0,Unhealthy,47.0,UG/M3,1 Hr,Valid
3420,New Delhi,PM2.5 - Principal,2020-05-22 02:00 PM,2020,5,22,14,47.2,130.0,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
3421,New Delhi,PM2.5 - Principal,2020-05-22 03:00 PM,2020,5,22,15,39.5,111.0,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
3422,New Delhi,PM2.5 - Principal,2020-05-22 04:00 PM,2020,5,22,16,35.2,100.0,Moderate,31.0,UG/M3,1 Hr,Valid
3423,New Delhi,PM2.5 - Principal,2020-05-22 05:00 PM,2020,5,22,17,33.6,96.0,Moderate,32.0,UG/M3,1 Hr,Valid
3424,New Delhi,PM2.5 - Principal,2020-05-22 06:00 PM,2020,5,22,18,32.8,95.0,Moderate,32.0,UG/M3,1 Hr,Valid
3425,New Delhi,PM2.5 - Principal,2020-05-22 07:00 PM,2020,5,22,19,38.9,109.0,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
3426,New Delhi,PM2.5 - Principal,2020-05-22 08:00 PM,2020,5,22,20,52.4,143.0,Unhealthy for Sensitive Groups,66.0,UG/M3,1 Hr,Valid
3427,New Delhi,PM2.5 - Principal,2020-05-22 09:00 PM,2020,5,22,21,69.2,158.0,Unhealthy,86.0,UG/M3,1 Hr,Valid
3428,New Delhi,PM2.5 - Principal,2020-05-22 10:00 PM,2020,5,22,22,70.6,159.0,Unhealthy,72.0,UG/M3,1 Hr,Valid
3429,New Delhi,PM2.5 - Principal,2020-05-22 11:00 PM,2020,5,22,23,72.3,160.0,Unhealthy,74.0,UG/M3,1 Hr,Valid
3430,New Delhi,PM2.5 - Principal,2020-05-23 12:00 AM,2020,5,23,0,77.6,162.0,Unhealthy,83.0,UG/M3,1 Hr,Valid
3431,New Delhi,PM2.5 - Principal,2020-05-23 01:00 AM,2020,5,23,1,84.8,166.0,Unhealthy,92.0,UG/M3,1 Hr,Valid
3432,New Delhi,PM2.5 - Principal,2020-05-23 02:00 AM,2020,5,23,2,82.9,165.0,Unhealthy,81.0,UG/M3,1 Hr,Valid
3433,New Delhi,PM2.5 - Principal,2020-05-23 03:00 AM,2020,5,23,3,82.4,165.0,Unhealthy,82.0,UG/M3,1 Hr,Valid
3434,New Delhi,PM2.5 - Principal,2020-05-23 04:00 AM,2020,5,23,4,82.7,165.0,Unhealthy,83.0,UG/M3,1 Hr,Valid
3435,New Delhi,PM2.5 - Principal,2020-05-23 05:00 AM,2020,5,23,5,82.8,165.0,Unhealthy,83.0,UG/M3,1 Hr,Valid
3436,New Delhi,PM2.5 - Principal,2020-05-23 06:00 AM,2020,5,23,6,81.4,164.0,Unhealthy,80.0,UG/M3,1 Hr,Valid
3437,New Delhi,PM2.5 - Principal,2020-05-23 07:00 AM,2020,5,23,7,81.5,164.0,Unhealthy,81.0,UG/M3,1 Hr,Valid
3438,New Delhi,PM2.5 - Principal,2020-05-23 08:00 AM,2020,5,23,8,82.9,165.0,Unhealthy,87.0,UG/M3,1 Hr,Valid
3439,New Delhi,PM2.5 - Principal,2020-05-23 09:00 AM,2020,5,23,9,72.7,160.0,Unhealthy,56.0,UG/M3,1 Hr,Valid
3440,New Delhi,PM2.5 - Principal,2020-05-23 10:00 AM,2020,5,23,10,64.6,156.0,Unhealthy,54.0,UG/M3,1 Hr,Valid
3441,New Delhi,PM2.5 - Principal,2020-05-23 11:00 AM,2020,5,23,11,63.9,155.0,Unhealthy,63.0,UG/M3,1 Hr,Valid
3442,New Delhi,PM2.5 - Principal,2020-05-23 12:00 PM,2020,5,23,12,62.7,155.0,Unhealthy,61.0,UG/M3,1 Hr,Valid
3443,New Delhi,PM2.5 - Principal,2020-05-23 01:00 PM,2020,5,23,13,62.0,154.0,Unhealthy,60.0,UG/M3,1 Hr,Valid
3444,New Delhi,PM2.5 - Principal,2020-05-23 02:00 PM,2020,5,23,14,48.9,134.0,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
3445,New Delhi,PM2.5 - Principal,2020-05-23 03:00 PM,2020,5,23,15,38.9,109.0,Unhealthy for Sensitive Groups,29.0,UG/M3,1 Hr,Valid
3446,New Delhi,PM2.5 - Principal,2020-05-23 04:00 PM,2020,5,23,16,32.9,95.0,Moderate,27.0,UG/M3,1 Hr,Valid
3447,New Delhi,PM2.5 - Principal,2020-05-23 05:00 PM,2020,5,23,17,27.9,84.0,Moderate,23.0,UG/M3,1 Hr,Valid
3448,New Delhi,PM2.5 - Principal,2020-05-23 06:00 PM,2020,5,23,18,26.4,81.0,Moderate,25.0,UG/M3,1 Hr,Valid
3449,New Delhi,PM2.5 - Principal,2020-05-23 07:00 PM,2020,5,23,19,28.2,85.0,Moderate,30.0,UG/M3,1 Hr,Valid
3450,New Delhi,PM2.5 - Principal,2020-05-23 08:00 PM,2020,5,23,20,33.6,96.0,Moderate,39.0,UG/M3,1 Hr,Valid
3451,New Delhi,PM2.5 - Principal,2020-05-23 09:00 PM,2020,5,23,21,45.8,126.0,Unhealthy for Sensitive Groups,58.0,UG/M3,1 Hr,Valid
3452,New Delhi,PM2.5 - Principal,2020-05-23 10:00 PM,2020,5,23,22,49.9,136.0,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
3453,New Delhi,PM2.5 - Principal,2020-05-23 11:00 PM,2020,5,23,23,44.9,124.0,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
3454,New Delhi,PM2.5 - Principal,2020-05-24 12:00 AM,2020,5,24,0,42.4,118.0,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
3455,New Delhi,PM2.5 - Principal,2020-05-24 01:00 AM,2020,5,24,1,42.2,117.0,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
3456,New Delhi,PM2.5 - Principal,2020-05-24 02:00 AM,2020,5,24,2,45.1,125.0,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
3457,New Delhi,PM2.5 - Principal,2020-05-24 03:00 AM,2020,5,24,3,46.5,128.0,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
3458,New Delhi,PM2.5 - Principal,2020-05-24 04:00 AM,2020,5,24,4,55.2,150.0,Unhealthy for Sensitive Groups,64.0,UG/M3,1 Hr,Valid
3459,New Delhi,PM2.5 - Principal,2020-05-24 05:00 AM,2020,5,24,5,66.6,157.0,Unhealthy,78.0,UG/M3,1 Hr,Valid
3460,New Delhi,PM2.5 - Principal,2020-05-24 06:00 AM,2020,5,24,6,66.8,157.0,Unhealthy,67.0,UG/M3,1 Hr,Valid
3461,New Delhi,PM2.5 - Principal,2020-05-24 07:00 AM,2020,5,24,7,63.4,155.0,Unhealthy,60.0,UG/M3,1 Hr,Valid
3462,New Delhi,PM2.5 - Principal,2020-05-24 08:00 AM,2020,5,24,8,61.2,154.0,Unhealthy,59.0,UG/M3,1 Hr,Valid
3463,New Delhi,PM2.5 - Principal,2020-05-24 09:00 AM,2020,5,24,9,67.9,157.0,Unhealthy,75.0,UG/M3,1 Hr,Valid
3464,New Delhi,PM2.5 - Principal,2020-05-24 10:00 AM,2020,5,24,10,66.5,157.0,Unhealthy,65.0,UG/M3,1 Hr,Valid
3465,New Delhi,PM2.5 - Principal,2020-05-24 11:00 AM,2020,5,24,11,75.2,161.0,Unhealthy,84.0,UG/M3,1 Hr,Valid
3466,New Delhi,PM2.5 - Principal,2020-05-24 12:00 PM,2020,5,24,12,55.6,151.0,Unhealthy,36.0,UG/M3,1 Hr,Valid
3467,New Delhi,PM2.5 - Principal,2020-05-24 01:00 PM,2020,5,24,13,41.8,117.0,Unhealthy for Sensitive Groups,28.0,UG/M3,1 Hr,Valid
3468,New Delhi,PM2.5 - Principal,2020-05-24 02:00 PM,2020,5,24,14,32.4,94.0,Moderate,23.0,UG/M3,1 Hr,Valid
3469,New Delhi,PM2.5 - Principal,2020-05-24 03:00 PM,2020,5,24,15,25.1,78.0,Moderate,18.0,UG/M3,1 Hr,Valid
3470,New Delhi,PM2.5 - Principal,2020-05-24 04:00 PM,2020,5,24,16,24.0,76.0,Moderate,23.0,UG/M3,1 Hr,Valid
3471,New Delhi,PM2.5 - Principal,2020-05-24 05:00 PM,2020,5,24,17,25.5,79.0,Moderate,27.0,UG/M3,1 Hr,Valid
3472,New Delhi,PM2.5 - Principal,2020-05-24 06:00 PM,2020,5,24,18,25.2,79.0,Moderate,25.0,UG/M3,1 Hr,Valid
3473,New Delhi,PM2.5 - Principal,2020-05-24 07:00 PM,2020,5,24,19,26.6,81.0,Moderate,28.0,UG/M3,1 Hr,Valid
3474,New Delhi,PM2.5 - Principal,2020-05-24 08:00 PM,2020,5,24,20,29.3,87.0,Moderate,32.0,UG/M3,1 Hr,Valid
3475,New Delhi,PM2.5 - Principal,2020-05-24 09:00 PM,2020,5,24,21,39.1,110.0,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
3476,New Delhi,PM2.5 - Principal,2020-05-24 10:00 PM,2020,5,24,22,47.0,129.0,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
3477,New Delhi,PM2.5 - Principal,2020-05-24 11:00 PM,2020,5,24,23,50.5,138.0,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
3478,New Delhi,PM2.5 - Principal,2020-05-25 12:00 AM,2020,5,25,0,54.7,148.0,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr,Valid
3479,New Delhi,PM2.5 - Principal,2020-05-25 01:00 AM,2020,5,25,1,58.3,152.0,Unhealthy,62.0,UG/M3,1 Hr,Valid
3480,New Delhi,PM2.5 - Principal,2020-05-25 02:00 AM,2020,5,25,2,60.6,154.0,Unhealthy,63.0,UG/M3,1 Hr,Valid
3481,New Delhi,PM2.5 - Principal,2020-05-25 03:00 AM,2020,5,25,3,68.3,158.0,Unhealthy,76.0,UG/M3,1 Hr,Valid
3482,New Delhi,PM2.5 - Principal,2020-05-25 04:00 AM,2020,5,25,4,77.1,162.0,Unhealthy,86.0,UG/M3,1 Hr,Valid
3483,New Delhi,PM2.5 - Principal,2020-05-25 05:00 AM,2020,5,25,5,94.1,171.0,Unhealthy,111.0,UG/M3,1 Hr,Valid
3484,New Delhi,PM2.5 - Principal,2020-05-25 06:00 AM,2020,5,25,6,131.0,190.0,Unhealthy,168.0,UG/M3,1 Hr,Valid
3485,New Delhi,PM2.5 - Principal,2020-05-25 07:00 AM,2020,5,25,7,133.0,191.0,Unhealthy,135.0,UG/M3,1 Hr,Valid
3486,New Delhi,PM2.5 - Principal,2020-05-25 08:00 AM,2020,5,25,8,130.0,189.0,Unhealthy,127.0,UG/M3,1 Hr,Valid
3487,New Delhi,PM2.5 - Principal,2020-05-25 09:00 AM,2020,5,25,9,120.0,184.0,Unhealthy,110.0,UG/M3,1 Hr,Valid
3488,New Delhi,PM2.5 - Principal,2020-05-25 10:00 AM,2020,5,25,10,103.5,176.0,Unhealthy,87.0,UG/M3,1 Hr,Valid
3489,New Delhi,PM2.5 - Principal,2020-05-25 11:00 AM,2020,5,25,11,77.7,162.0,Unhealthy,52.0,UG/M3,1 Hr,Valid
3490,New Delhi,PM2.5 - Principal,2020-05-25 12:00 PM,2020,5,25,12,56.8,152.0,Unhealthy,36.0,UG/M3,1 Hr,Valid
3491,New Delhi,PM2.5 - Principal,2020-05-25 01:00 PM,2020,5,25,13,43.4,120.0,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
3492,New Delhi,PM2.5 - Principal,2020-05-25 02:00 PM,2020,5,25,14,35.2,100.0,Moderate,27.0,UG/M3,1 Hr,Valid
3493,New Delhi,PM2.5 - Principal,2020-05-25 03:00 PM,2020,5,25,15,30.6,90.0,Moderate,26.0,UG/M3,1 Hr,Valid
3494,New Delhi,PM2.5 - Principal,2020-05-25 04:00 PM,2020,5,25,16,26.7,82.0,Moderate,23.0,UG/M3,1 Hr,Valid
3495,New Delhi,PM2.5 - Principal,2020-05-25 05:00 PM,2020,5,25,17,26.3,81.0,Moderate,26.0,UG/M3,1 Hr,Valid
3496,New Delhi,PM2.5 - Principal,2020-05-25 06:00 PM,2020,5,25,18,24.6,77.0,Moderate,23.0,UG/M3,1 Hr,Valid
3497,New Delhi,PM2.5 - Principal,2020-05-25 07:00 PM,2020,5,25,19,23.8,76.0,Moderate,23.0,UG/M3,1 Hr,Valid
3498,New Delhi,PM2.5 - Principal,2020-05-25 08:00 PM,2020,5,25,20,26.9,82.0,Moderate,30.0,UG/M3,1 Hr,Valid
3499,New Delhi,PM2.5 - Principal,2020-05-25 09:00 PM,2020,5,25,21,31.9,93.0,Moderate,37.0,UG/M3,1 Hr,Valid
3500,New Delhi,PM2.5 - Principal,2020-05-25 10:00 PM,2020,5,25,22,33.9,97.0,Moderate,36.0,UG/M3,1 Hr,Valid
3501,New Delhi,PM2.5 - Principal,2020-05-25 11:00 PM,2020,5,25,23,38.6,109.0,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
3502,New Delhi,PM2.5 - Principal,2020-05-26 12:00 AM,2020,5,26,0,41.1,115.0,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
3503,New Delhi,PM2.5 - Principal,2020-05-26 01:00 AM,2020,5,26,1,48.2,132.0,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
3504,New Delhi,PM2.5 - Principal,2020-05-26 02:00 AM,2020,5,26,2,52.6,143.0,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
3505,New Delhi,PM2.5 - Principal,2020-05-26 03:00 AM,2020,5,26,3,56.8,152.0,Unhealthy,61.0,UG/M3,1 Hr,Valid
3506,New Delhi,PM2.5 - Principal,2020-05-26 04:00 AM,2020,5,26,4,59.4,153.0,Unhealthy,62.0,UG/M3,1 Hr,Valid
3507,New Delhi,PM2.5 - Principal,2020-05-26 05:00 AM,2020,5,26,5,61.7,154.0,Unhealthy,64.0,UG/M3,1 Hr,Valid
3508,New Delhi,PM2.5 - Principal,2020-05-26 06:00 AM,2020,5,26,6,59.3,153.0,Unhealthy,57.0,UG/M3,1 Hr,Valid
3509,New Delhi,PM2.5 - Principal,2020-05-26 07:00 AM,2020,5,26,7,58.6,153.0,Unhealthy,58.0,UG/M3,1 Hr,Valid
3510,New Delhi,PM2.5 - Principal,2020-05-26 08:00 AM,2020,5,26,8,53.5,145.0,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
3511,New Delhi,PM2.5 - Principal,2020-05-26 09:00 AM,2020,5,26,9,52.0,142.0,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
3512,New Delhi,PM2.5 - Principal,2020-05-26 10:00 AM,2020,5,26,10,47.9,132.0,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
3513,New Delhi,PM2.5 - Principal,2020-05-26 11:00 AM,2020,5,26,11,47.1,130.0,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
3514,New Delhi,PM2.5 - Principal,2020-05-26 12:00 PM,2020,5,26,12,45.6,126.0,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
3515,New Delhi,PM2.5 - Principal,2020-05-26 01:00 PM,2020,5,26,13,38.9,109.0,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
3516,New Delhi,PM2.5 - Principal,2020-05-26 02:00 PM,2020,5,26,14,34.8,99.0,Moderate,31.0,UG/M3,1 Hr,Valid
3517,New Delhi,PM2.5 - Principal,2020-05-26 03:00 PM,2020,5,26,15,29.9,88.0,Moderate,25.0,UG/M3,1 Hr,Valid
3518,New Delhi,PM2.5 - Principal,2020-05-26 04:00 PM,2020,5,26,16,23.4,75.0,Moderate,17.0,UG/M3,1 Hr,Valid
3519,New Delhi,PM2.5 - Principal,2020-05-26 05:00 PM,2020,5,26,17,21.7,71.0,Moderate,20.0,UG/M3,1 Hr,Valid
3520,New Delhi,PM2.5 - Principal,2020-05-26 06:00 PM,2020,5,26,18,21.8,71.0,Moderate,22.0,UG/M3,1 Hr,Valid
3521,New Delhi,PM2.5 - Principal,2020-05-26 07:00 PM,2020,5,26,19,72.4,160.0,Unhealthy,123.0,UG/M3,1 Hr,Valid
3522,New Delhi,PM2.5 - Principal,2020-05-26 08:00 PM,2020,5,26,20,62.2,154.0,Unhealthy,52.0,UG/M3,1 Hr,Valid
3523,New Delhi,PM2.5 - Principal,2020-05-26 09:00 PM,2020,5,26,21,56.1,151.0,Unhealthy,50.0,UG/M3,1 Hr,Valid
3524,New Delhi,PM2.5 - Principal,2020-05-26 10:00 PM,2020,5,26,22,56.0,151.0,Unhealthy,56.0,UG/M3,1 Hr,Valid
3525,New Delhi,PM2.5 - Principal,2020-05-26 11:00 PM,2020,5,26,23,67.0,157.0,Unhealthy,78.0,UG/M3,1 Hr,Valid
3526,New Delhi,PM2.5 - Principal,2020-05-27 12:00 AM,2020,5,27,0,56.0,151.0,Unhealthy,45.0,UG/M3,1 Hr,Valid
3527,New Delhi,PM2.5 - Principal,2020-05-27 01:00 AM,2020,5,27,1,47.0,129.0,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
3528,New Delhi,PM2.5 - Principal,2020-05-27 02:00 AM,2020,5,27,2,47.5,131.0,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
3529,New Delhi,PM2.5 - Principal,2020-05-27 03:00 AM,2020,5,27,3,39.2,110.0,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
3530,New Delhi,PM2.5 - Principal,2020-05-27 04:00 AM,2020,5,27,4,32.1,93.0,Moderate,25.0,UG/M3,1 Hr,Valid
3531,New Delhi,PM2.5 - Principal,2020-05-27 05:00 AM,2020,5,27,5,31.5,92.0,Moderate,31.0,UG/M3,1 Hr,Valid
3532,New Delhi,PM2.5 - Principal,2020-05-27 06:00 AM,2020,5,27,6,28.7,86.0,Moderate,26.0,UG/M3,1 Hr,Valid
3533,New Delhi,PM2.5 - Principal,2020-05-27 07:00 AM,2020,5,27,7,28.3,85.0,Moderate,28.0,UG/M3,1 Hr,Valid
3534,New Delhi,PM2.5 - Principal,2020-05-27 08:00 AM,2020,5,27,8,28.1,85.0,Moderate,28.0,UG/M3,1 Hr,Valid
3535,New Delhi,PM2.5 - Principal,2020-05-27 09:00 AM,2020,5,27,9,35.5,101.0,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
3536,New Delhi,PM2.5 - Principal,2020-05-27 10:00 AM,2020,5,27,10,45.2,125.0,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
3537,New Delhi,PM2.5 - Principal,2020-05-27 11:00 AM,2020,5,27,11,52.6,143.0,Unhealthy for Sensitive Groups,60.0,UG/M3,1 Hr,Valid
3538,New Delhi,PM2.5 - Principal,2020-05-27 12:00 PM,2020,5,27,12,47.3,130.0,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
3539,New Delhi,PM2.5 - Principal,2020-05-27 01:00 PM,2020,5,27,13,44.1,122.0,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
3540,New Delhi,PM2.5 - Principal,2020-05-27 02:00 PM,2020,5,27,14,40.5,113.0,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
3541,New Delhi,PM2.5 - Principal,2020-05-27 03:00 PM,2020,5,27,15,38.2,108.0,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
3542,New Delhi,PM2.5 - Principal,2020-05-27 04:00 PM,2020,5,27,16,43.1,120.0,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
3543,New Delhi,PM2.5 - Principal,2020-05-27 05:00 PM,2020,5,27,17,45.0,124.0,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
3544,New Delhi,PM2.5 - Principal,2020-05-27 06:00 PM,2020,5,27,18,46.0,127.0,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
3545,New Delhi,PM2.5 - Principal,2020-05-27 07:00 PM,2020,5,27,19,48.5,133.0,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
3546,New Delhi,PM2.5 - Principal,2020-05-27 08:00 PM,2020,5,27,20,49.4,135.0,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
3547,New Delhi,PM2.5 - Principal,2020-05-27 09:00 PM,2020,5,27,21,51.6,141.0,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
3548,New Delhi,PM2.5 - Principal,2020-05-27 10:00 PM,2020,5,27,22,57.8,152.0,Unhealthy,65.0,UG/M3,1 Hr,Valid
3549,New Delhi,PM2.5 - Principal,2020-05-27 11:00 PM,2020,5,27,23,53.4,145.0,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
3550,New Delhi,PM2.5 - Principal,2020-05-28 12:00 AM,2020,5,28,0,38.2,108.0,Unhealthy for Sensitive Groups,23.0,UG/M3,1 Hr,Valid
3551,New Delhi,PM2.5 - Principal,2020-05-28 01:00 AM,2020,5,28,1,32.5,94.0,Moderate,27.0,UG/M3,1 Hr,Valid
3552,New Delhi,PM2.5 - Principal,2020-05-28 02:00 AM,2020,5,28,2,28.2,85.0,Moderate,24.0,UG/M3,1 Hr,Valid
3553,New Delhi,PM2.5 - Principal,2020-05-28 03:00 AM,2020,5,28,3,35.6,101.0,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
3554,New Delhi,PM2.5 - Principal,2020-05-28 04:00 AM,2020,5,28,4,41.3,115.0,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
3555,New Delhi,PM2.5 - Principal,2020-05-28 05:00 AM,2020,5,28,5,43.1,120.0,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
3556,New Delhi,PM2.5 - Principal,2020-05-28 06:00 AM,2020,5,28,6,42.5,118.0,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
3557,New Delhi,PM2.5 - Principal,2020-05-28 07:00 AM,2020,5,28,7,39.7,111.0,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
3558,New Delhi,PM2.5 - Principal,2020-05-28 08:00 AM,2020,5,28,8,37.8,107.0,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
3559,New Delhi,PM2.5 - Principal,2020-05-28 09:00 AM,2020,5,28,9,38.9,109.0,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
3560,New Delhi,PM2.5 - Principal,2020-05-28 10:00 AM,2020,5,28,10,41.9,117.0,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
3561,New Delhi,PM2.5 - Principal,2020-05-28 11:00 AM,2020,5,28,11,43.4,120.0,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
3562,New Delhi,PM2.5 - Principal,2020-05-28 12:00 PM,2020,5,28,12,42.2,117.0,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
3563,New Delhi,PM2.5 - Principal,2020-05-28 01:00 PM,2020,5,28,13,36.2,103.0,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
3564,New Delhi,PM2.5 - Principal,2020-05-28 02:00 PM,2020,5,28,14,40.3,113.0,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
3565,New Delhi,PM2.5 - Principal,2020-05-28 03:00 PM,2020,5,28,15,41.3,115.0,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
3566,New Delhi,PM2.5 - Principal,2020-05-28 04:00 PM,2020,5,28,16,41.1,115.0,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
3567,New Delhi,PM2.5 - Principal,2020-05-28 05:00 PM,2020,5,28,17,39.7,111.0,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
3568,New Delhi,PM2.5 - Principal,2020-05-28 06:00 PM,2020,5,28,18,37.4,106.0,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
3569,New Delhi,PM2.5 - Principal,2020-05-28 07:00 PM,2020,5,28,19,37.3,105.0,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
3570,New Delhi,PM2.5 - Principal,2020-05-28 08:00 PM,2020,5,28,20,37.2,105.0,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
3571,New Delhi,PM2.5 - Principal,2020-05-28 09:00 PM,2020,5,28,21,36.4,103.0,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
3572,New Delhi,PM2.5 - Principal,2020-05-28 10:00 PM,2020,5,28,22,35.9,102.0,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
3573,New Delhi,PM2.5 - Principal,2020-05-28 11:00 PM,2020,5,28,23,28.2,85.0,Moderate,21.0,UG/M3,1 Hr,Valid
3574,New Delhi,PM2.5 - Principal,2020-05-29 12:00 AM,2020,5,29,0,24.1,76.0,Moderate,20.0,UG/M3,1 Hr,Valid
3575,New Delhi,PM2.5 - Principal,2020-05-29 01:00 AM,2020,5,29,1,22.5,73.0,Moderate,21.0,UG/M3,1 Hr,Valid
3576,New Delhi,PM2.5 - Principal,2020-05-29 02:00 AM,2020,5,29,2,20.2,68.0,Moderate,18.0,UG/M3,1 Hr,Valid
3577,New Delhi,PM2.5 - Principal,2020-05-29 03:00 AM,2020,5,29,3,17.6,63.0,Moderate,15.0,UG/M3,1 Hr,Valid
3578,New Delhi,PM2.5 - Principal,2020-05-29 04:00 AM,2020,5,29,4,14.3,56.0,Moderate,11.0,UG/M3,1 Hr,Valid
3579,New Delhi,PM2.5 - Principal,2020-05-29 05:00 AM,2020,5,29,5,15.6,58.0,Moderate,17.0,UG/M3,1 Hr,Valid
3580,New Delhi,PM2.5 - Principal,2020-05-29 06:00 AM,2020,5,29,6,16.3,60.0,Moderate,17.0,UG/M3,1 Hr,Valid
3581,New Delhi,PM2.5 - Principal,2020-05-29 07:00 AM,2020,5,29,7,17.1,62.0,Moderate,18.0,UG/M3,1 Hr,Valid
3582,New Delhi,PM2.5 - Principal,2020-05-29 08:00 AM,2020,5,29,8,21.0,70.0,Moderate,25.0,UG/M3,1 Hr,Valid
3583,New Delhi,PM2.5 - Principal,2020-05-29 09:00 AM,2020,5,29,9,24.0,76.0,Moderate,27.0,UG/M3,1 Hr,Valid
